transfer_id,operation_date,day_of_week,scheduled_dispatch_time,expected_dispatch_delay_minutes,scheduled_arrival_time,source_facility,source_region,destination_facility,destination_region,logistics_provider,scheduled_travel_time_minutes,route_distance_miles,expected_provider_delay_minutes,expected_weather_disruption_minutes,expected_network_congestion_delay_minutes,expected_inspection_delay_minutes,expected_previous_transfer_delay_minutes,internal_metric_a,internal_metric_b,internal_timestamp_a,internal_timestamp_b,internal_operational_score,is_delayed
PNK-113148,2024-04-02,2,1940,77.0,2143,FACILITY_120,REGION_008,FACILITY_070,REGION_032,NK,133.0,726.8,0.0,0.0,39.0,33.0,0,13.0,,2135.0,2244.0,62.72496756353064,1
PNK-113147,2024-04-02,2,1603,-5.0,1835,FACILITY_229,REGION_017,FACILITY_185,REGION_005,NK,294.0,1920.5,0.0,0.0,0.0,0.0,0,13.0,5.0,1643.0,1756.0,49.40128518243421,0
PNK-113146,2024-04-02,2,1940,28.0,2155,FACILITY_099,REGION_021,FACILITY_185,REGION_005,NK,340.0,2275.8,0.0,0.0,0.0,0.0,0,12.0,5.0,2034.0,2133.0,58.21646822899502,0
PNK-113145,2024-04-02,2,1315,77.0,1533,FACILITY_273,REGION_032,FACILITY_217,REGION_008,NK,149.0,805.0,0.0,0.0,0.0,0.0,52,8.0,6.0,1401.0,1641.0,44.29113238595069,1
PNK-113144,2024-04-02,2,1007,88.0,1225,FACILITY_217,REGION_008,FACILITY_273,REGION_032,NK,149.0,805.0,83.0,0.0,0.0,0.0,0,27.0,5.0,1237.0,1351.0,65.48443021677431,1
POH-113143,2024-04-02,2,1354,-5.0,1529,FACILITY_159,REGION_048,FACILITY_070,REGION_032,OH,103.0,370.3,0.0,0.0,0.0,0.0,0,18.0,18.0,1429.0,1440.0,43.51772752803809,0
POH-113142,2024-04-02,2,1153,-4.0,1322,FACILITY_070,REGION_032,FACILITY_159,REGION_048,OH,96.0,370.3,,,0.0,0.0,0,21.0,3.0,1148.0,1319.0,45.83856730635034,0
POH-113141,2024-04-02,2,1640,-5.0,1744,FACILITY_088,REGION_048,FACILITY_250,REGION_037,OH,69.0,136.8,0.0,0.0,0.0,0.0,0,,,1713.0,1728.0,72.63657264758753,0
PDL-113140,2024-04-02,2,1100,0.0,1405,FACILITY_205,REGION_008,FACILITY_044,REGION_020,DL,200.0,1289.1,0.0,0.0,0.0,0.0,0,10.0,10.0,1025.0,1338.0,61.60821058897754,0
POH-113139,2024-04-02,2,1740,-4.0,1844,FACILITY_250,REGION_037,FACILITY_088,REGION_048,OH,69.0,136.8,,0.0,0.0,0.0,0,26.0,4.0,1739.0,1830.0,38.03121273487068,0
POH-113138,2024-04-02,2,1653,184.0,1919,FACILITY_042,REGION_042,FACILITY_070,REGION_032,OH,93.0,377.2,5.0,0.0,31.0,0.0,179,41.0,7.0,2043.0,2257.0,31.267958584223607,1
PNK-113149,2024-04-02,2,918,59.0,1220,FACILITY_120,REGION_008,FACILITY_112,REGION_029,NK,197.0,1224.8,39.0,,0.0,0.0,0,,6.0,937.0,1306.0,47.53949030062342,1
PNK-113109,2024-04-02,2,705,-6.0,929,FACILITY_120,REGION_008,FACILITY_092,REGION_043,NK,220.0,1286.8,0.0,0.0,0.0,0.0,0,16.0,14.0,708.0,852.0,45.735248816670925,0
PNK-113108,2024-04-02,2,700,-5.0,808,FACILITY_307,REGION_046,FACILITY_185,REGION_005,NK,138.0,678.5,0.0,0.0,0.0,0.0,0,15.0,18.0,644.0,804.0,49.69449805464696,0
PNK-113107,2024-04-02,2,1940,-8.0,2233,FACILITY_185,REGION_005 ,FACILITY_307,REGION_046,NK,122.0,678.5,0.0,0.0,,0.0,0,17.0,,2024.0,2217.0,36.077833731847704,0
PNK-113078,2024-04-02,2,1255,-1.0,1427,FACILITY_092,REGION_043,FACILITY_185,REGION_005,NK,229.0,1420.2,0.0,0.0,,0.0,0,14.0,6.0,1345.0,1423.0,60.186321926038445,0
PNK-113077,2024-04-02,2,1604,-7.0,2103,FACILITY_185,REGION_005,FACILITY_092,REGION_043,NK,193.0,1420.2,0.0,0.0,0.0,0.0,0,10.0,14.0,1547.0,2022.0,43.6513978169848,0
PNK-113076,2024-04-02,2,1645,-5.0,1932,FACILITY_328,REGION_008,FACILITY_099,REGION_021,NK,180.0,1130.4,0.0,0.0,0.0,0.0,0,14.0,8.0,1633.0,1930.0,38.21141230307849,0
PNK-113075,2024-04-02,2,1313,-8.0,1555,FACILITY_099,REGION_021,FACILITY_328,REGION_008,NK,175.0,1130.4,,0.0,0.0,0.0,0,11.0,4.0,1259.0,1545.0,49.982603546352955,0
PNK-113074,2024-04-02,2,1705,142.0,2022,FACILITY_112,REGION_029,FACILITY_217,REGION_008,NK,213.0,1247.8,0.0,0.0,0.0,0.0,134,22.0,11.0,1929.0,2329.0,50.80868595167449,1
PNK-113073,2024-04-02,2,1305,138.0,1613,FACILITY_217,REGION_008,FACILITY_112,REGION_029,NK,203.0,1247.8,115.0,0.0,7.0,,23,26.0,8.0,1621.0,1907.0,46.79704984367226,1
PNK-113072,2024-04-02,2,1452,5.0,1759,FACILITY_112,REGION_029,FACILITY_120,REGION_008,NK,202.0,1224.8,,0.0,0.0,0.0,0,,6.0,1604.0,1756.0,45.50478190931401,0
PNK-113071,2024-04-02,2,822,-2.0,1022,FACILITY_120,REGION_008,FACILITY_161,REGION_043,NK,194.0,1110.9,0.0,0.0,0.0,0.0,0,11.0,10.0,928.0,938.0,37.059905182587464,0
PNK-113070,2024-04-02,2,1236,-2.0,1618,FACILITY_161,REGION_043,FACILITY_099,REGION_021,NK,175.0,1236.2,0.0,,0.0,,0,,7.0,1245.0,1548.0,56.76869420726935,0
PNK-113069,2024-04-02,2,1244,25.0,1655,FACILITY_251,REGION_003,FACILITY_092,REGION_043 ,NK,141.0,998.2,0.0,0.0,25.0,0.0,25,10.0,21.0,1259.0,1734.0,53.48818620352886,1
PNK-113068,2024-04-02,2,1745,-8.0,1834,FACILITY_092,REGION_043,FACILITY_251,REGION_003,NK,183.0,998.2,0.0,0.0,0.0,0.0,0,15.0,17.0,1709.0,1809.0,49.09997556448822,0
PNK-113079,2024-04-02,2,747,-8.0,1023,FACILITY_099,REGION_021,FACILITY_328,REGION_008,NK,168.0,1130.4,0.0,0.0,0.0,0.0,0,13.0,4.0,746.0,1024.0,37.3825338602601,0
PNK-113067,2024-04-02,2,1409,13.0,1607,FACILITY_328,REGION_008,FACILITY_240,REGION_012,NK,192.0,1163.8,0.0,0.0,0.0,0.0,0,14.0,8.0,1536.0,1553.0,62.05752152386015,0
PNK-113065,2024-04-02,2,1310,-8.0,1605,FACILITY_250,REGION_037,FACILITY_161,REGION_043,NK,254.0,1523.7,0.0,,0.0,0.0,0,14.0,9.0,1339.0,1529.0,50.099655117107304,0
PNK-113064,2024-04-02,2,809,-9.0,1220,FACILITY_161,REGION_043,FACILITY_250,REGION_037,NK,206.0,1523.7,0.0,0.0,0.0,0.0,0,29.0,9.0,845.0,1226.0,44.777058752248436,0
PNK-113063,2024-04-02,2,1603,0.0,1920,FACILITY_112,REGION_029,FACILITY_092,REGION_043,NK,278.0,1577.8,0.0,0.0,0.0,0.0,0,,17.0,1608.0,1904.0,49.88365549192396,0
PNK-113062,2024-04-02,2,1708,-4.0,1930,FACILITY_099,REGION_021,FACILITY_161,REGION_043,NK,218.0,1236.2,0.0,0.0,17.0,,0,15.0,8.0,1740.0,1954.0,37.298004521809276,0
PNK-113061,2024-04-02,2,1444,0.0,1702,FACILITY_205,REGION_008,FACILITY_056,REGION_019,NK,149.0,905.0,0.0,0.0,0.0,,0,19.0,5.0,1429.0,1613.0,45.15764865147766,0
PNK-113060,2024-04-02,2,1800,-6.0,2033,FACILITY_056,REGION_019,FACILITY_205,REGION_008,NK,165.0,905.0,0.0,0.0,0.0,0.0,0,14.0,23.0,1758.0,2012.0,34.62414383794033,0
PNK-113059,2024-04-02,2,720,-7.0,1202,FACILITY_183,REGION_027,FACILITY_092,REGION_043,NK,175.0,1213.2,0.0,0.0,0.0,0.0,0,19.0,,801.0,1206.0,53.60118413294616,0
PNK-113058,2024-04-02,2,1436,-3.0,1550,FACILITY_185,REGION_005,FACILITY_183,REGION_027,NK,80.0,271.4,0.0,0.0,0.0,0.0,0,10.0,7.0,1418.0,1534.0,42.43433260158569,0
PNK-113057,2024-04-02,2,1925,-3.0,2047,FACILITY_183,REGION_027,FACILITY_185,REGION_005,NK,89.0,271.4,0.0,0.0,,0.0,0,27.0,5.0,1920.0,2026.0,30.039175094701406,0
PNK-113056,2024-04-02,2,1712,18.0,2027,FACILITY_250,REGION_037,FACILITY_185,REGION_005,NK,405.0,2762.3,0.0,0.0,0.0,0.0,0,15.0,,1742.0,1907.0,46.18188134796105,0
PNK-113055,2024-04-02,2,817,-7.0,1622,FACILITY_185,REGION_005,FACILITY_250,REGION_037,NK,329.0,2762.3,0.0,,,,0,11.0,13.0,918.0,1505.0,53.69423407703775,0
PNK-113066,2024-04-02,2,928,7.0,1309,FACILITY_240,REGION_012,FACILITY_328,REGION_008,NK,174.0,1163.8,0.0,,0.0,0.0,0,17.0,5.0,959.0,1228.0,67.79067773210716,0
PNK-113162,2024-04-02,2,1749,-8.0,1847,FACILITY_205,REGION_008,FACILITY_229,REGION_017,NK,127.0,633.6,0.0,0.0,0.0,0.0,0,11.0,4.0,1753.0,1852.0,59.01783570217867,0
PNK-113080,2024-04-02,2,1120,6.0,1404,FACILITY_328,REGION_008,FACILITY_099,REGION_021,NK,177.0,1130.4,0.0,0.0,0.0,0.0,0,17.0,7.0,1140.0,1329.0,56.44568749143697,0
PNK-113082,2024-04-02,2,856,-13.0,1432,FACILITY_183,REGION_027,FACILITY_240,REGION_012,NK,233.0,1741.1,0.0,,0.0,0.0,0,14.0,13.0,815.0,1412.0,57.574329376080826,0
PNK-113106,2024-04-02,2,1225,7.0,1455,FACILITY_183,REGION_027,FACILITY_307,REGION_046,NK,97.0,423.2,0.0,0.0,0.0,0.0,0,12.0,7.0,1229.0,1506.0,40.89541092985695,0
PNK-113105,2024-04-02,2,813,-14.0,1118,FACILITY_042,REGION_042,FACILITY_205,REGION_008,NK,135.0,708.4,0.0,0.0,0.0,0.0,0,12.0,4.0,843.0,1057.0,44.43236677562821,0
PNK-113104,2024-04-02,2,1810,34.0,1944,FACILITY_120,REGION_008,FACILITY_042,REGION_042,NK,166.0,912.0,25.0,0.0,1.0,0.0,0,16.0,5.0,1845.0,2008.0,35.54615022961706,0
PNK-113103,2024-04-02,2,1039,0.0,1519,FACILITY_183,REGION_027,FACILITY_092,REGION_043,NK,173.0,1213.2,0.0,0.0,0.0,0.0,0,17.0,20.0,1103.0,1426.0,54.62557682908236,0
PNK-113102,2024-04-02,2,1404,-3.0,1714,FACILITY_217,REGION_008,FACILITY_099,REGION_021,NK,205.0,1316.8,0.0,0.0,0.0,0.0,0,14.0,7.0,1403.0,1612.0,41.651693509114025,0
PNK-113101,2024-04-02,2,1634,-8.0,1935,FACILITY_042,REGION_042,FACILITY_205,REGION_008,NK,131.0,708.4,0.0,0.0,0.0,0.0,0,14.0,16.0,1703.0,1841.0,40.45143280559984,0
PNK-113100,2024-04-02,2,1450,-5.0,1754,FACILITY_217,REGION_008,FACILITY_194,REGION_031,NK,199.0,1260.4,0.0,0.0,,,0,,8.0,1433.0,1724.0,66.1418974707769,0
PNK-113099,2024-04-02,2,1655,13.0,1758,FACILITY_099,REGION_021,FACILITY_228,REGION_022,NK,133.0,607.2,,0.0,0.0,0.0,0,18.0,3.0,1724.0,1721.0,41.79556537176019,0
PNK-113098,2024-04-02,2,951,-2.0,1314,FACILITY_194,REGION_031,FACILITY_217,REGION_008,NK,219.0,1260.4,0.0,0.0,0.0,0.0,0,,5.0,1101.0,1245.0,59.81458574437078,0
PNK-113097,2024-04-02,2,1237,5.0,1542,FACILITY_217,REGION_008,FACILITY_194,REGION_031,NK,200.0,1260.4,0.0,0.0,0.0,0.0,0,,12.0,1248.0,1446.0,48.92755039571603,0
PNK-113096,2024-04-02,2,852,-7.0,1130,FACILITY_194,REGION_031,FACILITY_021,REGION_009,NK,171.0,876.3,,0.0,0.0,0.0,0,25.0,8.0,850.0,1042.0,55.13957242086161,0
PNK-113081,2024-04-02,2,857,-9.0,1025,FACILITY_304,REGION_005,FACILITY_183,REGION_027,NK,95.0,443.9,0.0,0.0,0.0,0.0,0,,5.0,928.0,1044.0,51.829989381764435,0
PNK-113095,2024-04-02,2,1952,28.0,2245,FACILITY_120,REGION_008,FACILITY_185,REGION_005,NK,381.0,2694.4,0.0,0.0,0.0,0.0,0,13.0,5.0,2021.0,2250.0,50.77194171537479,0
PNK-113093,2024-04-02,2,1720,-9.0,2029,FACILITY_240,REGION_012,FACILITY_194,REGION_031,NK,139.0,843.0,0.0,0.0,0.0,0.0,0,13.0,18.0,1741.0,1950.0,39.40156010263342,0
PNK-113092,2024-04-02,2,1529,-9.0,1734,FACILITY_194,REGION_031,FACILITY_099,REGION_021,NK,135.0,577.3,0.0,0.0,0.0,0.0,0,20.0,24.0,1518.0,1740.0,60.6543516985367,0
PNK-113091,2024-04-02,2,1750,14.0,2039,FACILITY_205,REGION_008,FACILITY_099,REGION_021,NK,183.0,1100.6,0.0,0.0,0.0,0.0,0,17.0,10.0,1830.0,1940.0,49.58083356305909,0
PNK-113090,2024-04-02,2,1729,10.0,2011,FACILITY_099,REGION_021,FACILITY_328,REGION_008,NK,175.0,1130.4,0.0,,0.0,0.0,0,12.0,4.0,1746.0,1959.0,24.67418748979284,0
PNK-113089,2024-04-02,2,1402,-1.0,2047,FACILITY_183,REGION_027,FACILITY_099,REGION_021,NK,243.0,2011.4,,,0.0,0.0,0,,7.0,1419.0,2046.0,52.59469431999439,0
PNK-113088,2024-04-02,2,900,-7.0,1411,FACILITY_185,REGION_005,FACILITY_161,REGION_043,NK,206.0,1585.8,0.0,0.0,0.0,0.0,0,13.0,6.0,912.0,1419.0,49.07365637738637,0
PNK-113087,2024-04-02,2,1407,-1.0,1645,FACILITY_250,REGION_037,FACILITY_205,REGION_008,NK,171.0,990.2,0.0,0.0,0.0,0.0,0,12.0,14.0,1402.0,1602.0,38.81156914417713,0
PNK-113086,2024-04-02,2,1051,-6.0,1322,FACILITY_205,REGION_008,FACILITY_250,REGION_037,NK,163.0,990.2,0.0,0.0,0.0,0.0,0,13.0,,1043.0,1306.0,55.78245284919812,0
PNK-113085,2024-04-02,2,1745,-5.0,2032,FACILITY_099,REGION_021 ,FACILITY_205,REGION_008,NK,180.0,1100.6,,0.0,0.0,0.0,0,12.0,10.0,1745.0,1937.0,46.16422990917511,0
PNK-113084,2024-04-02,2,750,0.0,1032,FACILITY_205,REGION_008,FACILITY_099,REGION_021,NK,175.0,1100.6,0.0,0.0,0.0,0.0,0,15.0,11.0,738.0,1036.0,46.03141613837025,0
PNK-113083,2024-04-02,2,1954,46.0,2205,FACILITY_240,REGION_012,FACILITY_183,REGION_027,NK,271.0,1741.1,0.0,0.0,0.0,0.0,0,25.0,6.0,2106.0,2243.0,70.25065455799741,0
PNK-113094,2024-04-02,2,1632,10.0,1947,FACILITY_194,REGION_031,FACILITY_120,REGION_008,NK,211.0,1237.4,0.0,,0.0,0.0,0,12.0,,1649.0,1910.0,32.55106286728605,0
PNK-113163,2024-04-02,2,1730,0.0,1852,FACILITY_286,REGION_005,FACILITY_183,REGION_027,NK,89.0,296.7,0.0,0.0,0.0,0.0,0,29.0,5.0,1814.0,1908.0,64.1285318993498,0
PNK-113164,2024-04-02,2,1742,33.0,1952,FACILITY_205,REGION_008,FACILITY_240,REGION_012,NK,205.0,1155.8,23.0,0.0,,,10,18.0,,1850.0,2033.0,26.820686167177413,1
PNK-113165,2024-04-02,2,1758,-2.0,2149,FACILITY_240,REGION_012,FACILITY_205,REGION_008,NK,185.0,2789.8,0.0,0.0,,0.0,0,16.0,33.0,1814.0,2112.0,43.75699894001044,0
PNK-113245,2024-04-02,2,1936,47.0,2044,FACILITY_120,REGION_008,FACILITY_328,REGION_008,NK,73.0,226.6,0.0,0.0,26.0,0.0,13,13.0,8.0,2041.0,2117.0,59.602846521089496,1
PNK-113244,2024-04-02,2,1700,-6.0,1956,FACILITY_229,REGION_017,FACILITY_120,REGION_008,NK,125.0,775.1,0.0,0.0,0.0,0.0,0,14.0,13.0,1730.0,1938.0,56.21983358988205,0
PNK-113243,2024-04-02,2,1415,-2.0,1526,FACILITY_120,REGION_008,FACILITY_229,REGION_017,NK,141.0,775.1,0.0,0.0,0.0,0.0,0,11.0,4.0,1413.0,1547.0,48.123234836157664,0
PNK-113242,2024-04-02,2,1544,-6.0,2104,FACILITY_183,REGION_027,FACILITY_229,REGION_017,NK,216.0,1725.0,0.0,0.0,0.0,0.0,0,12.0,6.0,1607.0,2109.0,67.87245630951892,0
PNK-113241,2024-04-02,2,901,-7.0,1209,FACILITY_120,REGION_008,FACILITY_099,REGION_021,NK,203.0,1296.0,,0.0,0.0,0.0,0,,10.0,852.0,1135.0,42.979332545332866,0
PNK-113240,2024-04-02,2,1010,-9.0,1316,FACILITY_099,REGION_021,FACILITY_120,REGION_008,NK,201.0,1296.0,0.0,0.0,0.0,0.0,0,28.0,5.0,948.0,1303.0,43.288161563869735,0
PNK-113239,2024-04-02,2,700,-9.0,814,FACILITY_204,REGION_024,FACILITY_183,REGION_027,NK,210.0,1309.8,0.0,0.0,0.0,,0,10.0,,751.0,704.0,38.25337008984627,0
PNK-113238,2024-04-02,2,1955,52.0,2259,FACILITY_120,REGION_008,FACILITY_112,REGION_029,NK,199.0,1224.8,20.0,0.0,5.0,0.0,0,11.0,6.0,2129.0,2359.0,72.0840174804806,0
PNK-113237,2024-04-02,2,1800,167.0,2047,FACILITY_120,REGION_008,FACILITY_250,REGION_037,NK,180.0,1140.8,,0.0,,0.0,0,19.0,9.0,2132.0,2339.0,60.77394510462996,1
PNK-113236,2024-04-02,2,1855,9.0,2022,FACILITY_309,REGION_005,FACILITY_183,REGION_027,NK,94.0,456.6,0.0,0.0,0.0,0.0,0,13.0,6.0,1914.0,2101.0,36.86947807377477,0
PNK-113235,2024-04-02,2,1627,-9.0,1805,FACILITY_183,REGION_027,FACILITY_309,REGION_005,NK,106.0,456.6,0.0,0.0,0.0,0.0,0,16.0,,1625.0,1738.0,47.318546154451425,0
PNK-113246,2024-04-02,2,1440,23.0,1639,FACILITY_021,REGION_009,FACILITY_099,REGION_021,NK,129.0,683.1,,0.0,0.0,0.0,0,17.0,9.0,1559.0,1648.0,41.093670595267604,0
PNK-113234,2024-04-02,2,1219,-11.0,1342,FACILITY_309,REGION_005,FACILITY_183,REGION_027,NK,90.0,456.6,0.0,0.0,0.0,0.0,0,20.0,9.0,1218.0,1333.0,49.23689625373742,0
PNK-113232,2024-04-02,2,1300,-7.0,1929,FACILITY_307,REGION_046,FACILITY_205,REGION_008,NK,291.0,2220.6,0.0,0.0,0.0,0.0,0,,26.0,1225.0,1924.0,48.1389369625342,0
PNK-113231,2024-04-02,2,1706,1.0,1952,FACILITY_240,REGION_012,FACILITY_185,REGION_005,NK,309.0,2005.6,0.0,0.0,0.0,0.0,0,14.0,5.0,1657.0,1923.0,68.90885196791088,0
PNK-113230,2024-04-02,2,1725,-7.0,2133,FACILITY_161,REGION_043,FACILITY_056,REGION_019,NK,203.0,1420.2,0.0,0.0,0.0,0.0,0,19.0,5.0,1752.0,2126.0,54.81195670755418,0
PNK-113229,2024-04-02,2,1040,-8.0,1318,FACILITY_056,REGION_019,FACILITY_161,REGION_043,NK,235.0,1420.2,0.0,0.0,0.0,,0,15.0,8.0,1028.0,1216.0,44.935796765660434,0
PNK-113228,2024-04-02,2,1029,-5.0,1357,FACILITY_092,REGION_043,FACILITY_205,REGION_008,NK,160.0,1132.8,0.0,0.0,0.0,0.0,0,16.0,6.0,958.0,1345.0,45.803989028703064,0
PNK-113227,2024-04-02,2,1749,-7.0,1947,FACILITY_194,REGION_031,FACILITY_099,REGION_021,NK,127.0,577.3,0.0,0.0,0.0,0.0,0,25.0,6.0,1736.0,2040.0,47.508243835696376,0
PNK-113226,2024-04-02,2,1515,0.0,1659,FACILITY_099,REGION_021,FACILITY_194,REGION_031,NK,112.0,577.3,,0.0,0.0,0.0,0,15.0,11.0,1513.0,1649.0,47.249699009441485,0
PNK-113225,2024-04-02,2,1545,-10.0,1613,FACILITY_307,REGION_046,FACILITY_183,REGION_027,NK,95.0,423.2,0.0,0.0,0.0,0.0,0,12.0,5.0,1546.0,1540.0,43.65334627629471,0
PNK-113224,2024-04-02,2,1447,1.0,1655,FACILITY_205,REGION_008,FACILITY_092,REGION_043,NK,203.0,1132.8,0.0,0.0,0.0,0.0,0,20.0,14.0,1508.0,1621.0,71.50150534132703,0
PMQ-113223,2024-04-02,2,1045,-1.0,1232,FACILITY_042,REGION_042,FACILITY_240,REGION_012,MQ,116.0,470.4,0.0,,0.0,0.0,0,,14.0,1128.0,1243.0,39.22034312256635,0
PNK-113222,2024-04-02,2,1301,-4.0,2029,FACILITY_183,REGION_027,FACILITY_120,REGION_008,NK,289.0,2499.0,0.0,0.0,24.0,0.0,0,25.0,35.0,1250.0,1957.0,44.36291354150237,0
PNK-113233,2024-04-02,2,830,-3.0,1147,FACILITY_205,REGION_008,FACILITY_307,REGION_046,NK,342.0,2220.6,0.0,0.0,0.0,0.0,0,,5.0,816.0,1044.0,47.12444285933135,0
PMQ-113221,2024-04-02,2,1548,-11.0,1750,FACILITY_044,REGION_020,FACILITY_240,REGION_012,MQ,197.0,997.0,,0.0,0.0,0.0,0,,13.0,1616.0,1813.0,53.59502248321681,0
PNK-113247,2024-04-02,2,1230,-8.0,1630,FACILITY_229,REGION_017,FACILITY_112,REGION_029,NK,194.0,1342.0,0.0,0.0,0.0,0.0,0,12.0,,1300.0,1523.0,43.830964251844925,0
PNK-113249,2024-04-02,2,1801,-5.0,2038,FACILITY_112,REGION_029,FACILITY_021,REGION_009,NK,170.0,857.9,0.0,0.0,0.0,0.0,0,20.0,10.0,1806.0,2001.0,28.131249460838315,0
PNK-113273,2024-04-02,2,1136,18.0,1440,FACILITY_099,REGION_021,FACILITY_120,REGION_008,NK,199.0,1296.0,0.0,0.0,0.0,0.0,15,,8.0,1132.0,1501.0,42.25219562219395,0
PNK-113272,2024-04-02,2,730,-8.0,1145,FACILITY_240,REGION_012,FACILITY_217,REGION_008,NK,211.0,1376.6,0.0,0.0,0.0,0.0,0,27.0,16.0,740.0,1044.0,48.08936560952408,0
PNK-113271,2024-04-02,2,1029,18.0,1433,FACILITY_240,REGION_012,FACILITY_120,REGION_008,NK,199.0,1359.3,0.0,0.0,21.0,0.0,18,41.0,8.0,1053.0,1508.0,51.58915937358151,1
PNK-113270,2024-04-02,2,1916,27.0,2203,FACILITY_205,REGION_008,FACILITY_112,REGION_029,NK,180.0,1077.6,0.0,,17.0,0.0,0,17.0,9.0,2039.0,2230.0,57.818215318955396,0
PNK-113269,2024-04-02,2,1635,24.0,1944,FACILITY_120,REGION_008,FACILITY_099,REGION_021,NK,204.0,1296.0,0.0,0.0,0.0,0.0,0,12.0,13.0,1633.0,1949.0,49.13901760389035,0
PNK-113268,2024-04-02,2,1236,-11.0,1540,FACILITY_099,REGION_021,FACILITY_120,REGION_008,NK,199.0,1296.0,0.0,0.0,0.0,0.0,0,10.0,8.0,1242.0,1450.0,50.37180560443879,0
PNK-113267,2024-04-02,2,958,-7.0,1321,FACILITY_044,REGION_020,FACILITY_205,REGION_008,NK,219.0,1289.1,0.0,0.0,0.0,0.0,0,10.0,11.0,941.0,1155.0,42.79462641303009,0
PNK-113266,2024-04-02,2,1902,-10.0,2153,FACILITY_099,REGION_021,FACILITY_205,REGION_008,NK ,185.0,1100.6,0.0,0.0,0.0,0.0,0,14.0,,1920.0,2142.0,60.04236011183467,0
PNK-113265,2024-04-02,2,855,10.0,1129,FACILITY_056,REGION_019,FACILITY_205,REGION_008,NK,166.0,905.0,0.0,0.0,0.0,0.0,0,25.0,3.0,945.0,1157.0,65.66285560015791,0
PNK-113264,2024-04-02,2,1955,22.0,2204,FACILITY_194,REGION_031,FACILITY_070,REGION_032,NK,139.0,625.6,0.0,0.0,7.0,0.0,15,,,2107.0,2216.0,48.260934972110434,0
PNK-113263,2024-04-02,2,1322,21.0,1456,FACILITY_021,REGION_009,FACILITY_205,REGION_008,NK,102.0,464.6,0.0,0.0,0.0,0.0,0,,10.0,1406.0,1508.0,47.89183009499258,0
PNK-113248,2024-04-02,2,923,-1.0,1139,FACILITY_021,REGION_009,FACILITY_112,REGION_029,NK,147.0,857.9,0.0,0.0,0.0,0.0,0,17.0,8.0,1006.0,1103.0,51.783274427961885,0
PNK-113262,2024-04-02,2,1057,2.0,1232,FACILITY_205,REGION_008,FACILITY_021,REGION_009,NK ,103.0,464.6,0.0,,0.0,0.0,0,14.0,20.0,1118.0,1217.0,46.14809032932787,0
PNK-113260,2024-04-02,2,1506,6.0,1804,FACILITY_112,REGION_029,FACILITY_205,REGION_008,NK,192.0,1077.6,0.0,0.0,0.0,0.0,0,,12.0,1502.0,1836.0,35.068928254566345,0
PNK-113259,2024-04-02,2,1530,-5.0,1749,FACILITY_205,REGION_008 ,FACILITY_056,REGION_019,NK,150.0,905.0,0.0,0.0,0.0,0.0,0,,9.0,1602.0,1704.0,41.43090753067647,0
PNK-113258,2024-04-02,2,1120,-1.0,1234,FACILITY_251,REGION_003,FACILITY_183,REGION_027,NK,80.0,293.2,0.0,0.0,0.0,0.0,0,19.0,7.0,1052.0,1259.0,51.59186523613635,0
PNK-113257,2024-04-02,2,908,8.0,1023,FACILITY_183,REGION_027,FACILITY_251,REGION_003,NK,81.0,293.2,0.0,,0.0,0.0,0,16.0,6.0,916.0,1024.0,59.345053798894384,0
PNK-113256,2024-04-02,2,841,3.0,1609,FACILITY_185,REGION_005,FACILITY_070,REGION_032,NK,289.0,2443.8,0.0,0.0,0.0,0.0,0,15.0,7.0,932.0,1633.0,44.572669337827165,0
PNK-113255,2024-04-02,2,1745,49.0,2145,FACILITY_092,REGION_043,FACILITY_056,REGION_019,NK,194.0,1399.6,,0.0,0.0,0.0,42,12.0,8.0,1837.0,2145.0,52.643165199239064,1
PNK-113254,2024-04-02,2,1630,44.0,1859,FACILITY_217,REGION_008,FACILITY_240,REGION_012,NK,226.0,1376.6,0.0,0.0,5.0,0.0,44,,7.0,1804.0,1952.0,47.81522272103656,1
PNK-113253,2024-04-02,2,1845,-3.0,2134,FACILITY_056,REGION_019,FACILITY_217,REGION_008,NK,183.0,1087.9,0.0,0.0,0.0,0.0,0,11.0,3.0,1930.0,2023.0,46.721766290031056,0
PNK-113252,2024-04-02,2,917,-9.0,1125,FACILITY_240,REGION_012,FACILITY_183,REGION_027,NK,268.0,1741.1,0.0,0.0,0.0,0.0,0,35.0,5.0,905.0,1031.0,51.759762894543854,0
PNK-113251,2024-04-02,2,714,-8.0,900,FACILITY_099,REGION_021,FACILITY_194,REGION_031,NK,114.0,577.3,,0.0,0.0,0.0,0,,11.0,710.0,816.0,75.26248737037025,0
PNK-113250,2024-04-02,2,1515,0.0,1828,FACILITY_194,REGION_031,FACILITY_120,REGION_008,NK,208.0,1237.4,0.0,0.0,0.0,0.0,0,27.0,7.0,1540.0,1804.0,59.19244571851844,0
PNK-113261,2024-04-02,2,1707,26.0,1900,FACILITY_070,REGION_032 ,FACILITY_194,REGION_031,NK,122.0,625.6,0.0,0.0,4.0,11.0,0,18.0,7.0,1746.0,2003.0,53.42682835913145,0
PNK-113054,2024-04-02,2,1517,-9.0,2025,FACILITY_185,REGION_005,FACILITY_161,REGION_043,NK,203.0,1585.8,0.0,,0.0,0.0,0,15.0,9.0,1504.0,2102.0,50.29800726407721,0
